Código Departamento;Departamento;Código Entidad;Entidad;Dimensión;Subcategoría;Indicador;Dato Numérico;Dato Cualitativo;Año;Mes;Fuente;Unidad de Medida
5;Antioquia;5315;Guadalupe;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de acueducto rural (Censo);34,7;;2018;12;Superintendencia de servicios públicos domiciliarios;Porcentaje
5;Antioquia;5313;Granada;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de acueducto rural (Censo);78,57;;2018;12;Superintendencia de servicios públicos domiciliarios;Porcentaje
5;Antioquia;5310;Gómez Plata;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de acueducto rural (Censo);49,89;;2018;12;Superintendencia de servicios públicos domiciliarios;Porcentaje
5;Antioquia;5308;Girardota;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de acueducto rural (Censo);77,14;;2018;12;Superintendencia de servicios públicos domiciliarios;Porcentaje
5;Antioquia;5306;Giraldo;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de acueducto rural (Censo);79,34;;2018;12;Superintendencia de servicios públicos domiciliarios;Porcentaje
5;Antioquia;5284;Frontino;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de acueducto rural (Censo);47,47;;2018;12;Superintendencia de servicios públicos domiciliarios;Porcentaje
5;Antioquia;5282;Fredonia;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de acueducto rural (Censo);72,28;;2018;12;Superintendencia de servicios públicos domiciliarios;Porcentaje
5;Antioquia;5266;Envigado;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de acueducto rural (Censo);78,89;;2018;12;Superintendencia de servicios públicos domiciliarios;Porcentaje
5;Antioquia;5264;Entrerrios;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de acueducto rural (Censo);61,15;;2018;12;Superintendencia de servicios públicos domiciliarios;Porcentaje
5;Antioquia;5250;El Bagre;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de acueducto rural (Censo);38,81;;2018;12;Superintendencia de servicios públicos domiciliarios;Porcentaje
5;Antioquia;5240;Ebéjico;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de acueducto rural (Censo);88,52;;2018;12;Superintendencia de servicios públicos domiciliarios;Porcentaje
5;Antioquia;5237;Don Matías;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de acueducto rural (Censo);52,54;;2018;12;Superintendencia de servicios públicos domiciliarios;Porcentaje
5;Antioquia;5234;Dabeiba;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de acueducto rural (Censo);16,95;;2018;12;Superintendencia de servicios públicos domiciliarios;Porcentaje
5;Antioquia;5212;Copacabana;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de acueducto rural (Censo);81,8;;2018;12;Superintendencia de servicios públicos domiciliarios;Porcentaje
5;Antioquia;5209;Concordia;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de acueducto rural (Censo);32,8;;2018;12;Superintendencia de servicios públicos domiciliarios;Porcentaje
5;Antioquia;5206;Concepción;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de acueducto rural (Censo);10,15;;2018;12;Superintendencia de servicios públicos domiciliarios;Porcentaje
5;Antioquia;5197;Cocorná;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de acueducto rural (Censo);45,74;;2018;12;Superintendencia de servicios públicos domiciliarios;Porcentaje
5;Antioquia;5190;Cisneros;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de acueducto rural (Censo);39,29;;2018;12;Superintendencia de servicios públicos domiciliarios;Porcentaje
5;Antioquia;5172;Chigorodó;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de acueducto rural (Censo);13,51;;2018;12;Superintendencia de servicios públicos domiciliarios;Porcentaje
5;Antioquia;5154;Caucasia;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de acueducto rural (Censo);29,68;;2018;12;Superintendencia de servicios públicos domiciliarios;Porcentaje
5;Antioquia;5150;Carolina;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de acueducto rural (Censo);36,29;;2018;12;Superintendencia de servicios públicos domiciliarios;Porcentaje
5;Antioquia;5148;El Carmen de Viboral;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de acueducto rural (Censo);84,81;;2018;12;Superintendencia de servicios públicos domiciliarios;Porcentaje
5;Antioquia;5147;Carepa;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de acueducto rural (Censo);50,55;;2018;12;Superintendencia de servicios públicos domiciliarios;Porcentaje
5;Antioquia;5145;Caramanta;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de acueducto rural (Censo);61,53;;2018;12;Superintendencia de servicios públicos domiciliarios;Porcentaje
5;Antioquia;5142;Caracolí;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de acueducto rural (Censo);59,07;;2018;12;Superintendencia de servicios públicos domiciliarios;Porcentaje
5;Antioquia;5138;Cañasgordas;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de acueducto rural (Censo);49,34;;2018;12;Superintendencia de servicios públicos domiciliarios;Porcentaje
5;Antioquia;5134;Campamento;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de acueducto rural (Censo);29,11;;2018;12;Superintendencia de servicios públicos domiciliarios;Porcentaje
5;Antioquia;5129;Caldas;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de acueducto rural (Censo);77,21;;2018;12;Superintendencia de servicios públicos domiciliarios;Porcentaje
5;Antioquia;5125;Caicedo;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de acueducto rural (Censo);69,03;;2018;12;Superintendencia de servicios públicos domiciliarios;Porcentaje
5;Antioquia;5120;Cáceres;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de acueducto rural (Censo);19,93;;2018;12;Superintendencia de servicios públicos domiciliarios;Porcentaje
5;Antioquia;5113;Buriticá;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de acueducto rural (Censo);77,79;;2018;12;Superintendencia de servicios públicos domiciliarios;Porcentaje
5;Antioquia;5107;Briceño;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de acueducto rural (Censo);28,43;;2018;12;Superintendencia de servicios públicos domiciliarios;Porcentaje
5;Antioquia;5101;Ciudad Bolívar;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de acueducto rural (Censo);41,77;;2018;12;Superintendencia de servicios públicos domiciliarios;Porcentaje
5;Antioquia;5093;Betulia;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de acueducto rural (Censo);62,7;;2018;12;Superintendencia de servicios públicos domiciliarios;Porcentaje
5;Antioquia;5091;Betania;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de acueducto rural (Censo);24,44;;2018;12;Superintendencia de servicios públicos domiciliarios;Porcentaje
5;Antioquia;5088;Bello;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de acueducto rural (Censo);44,31;;2018;12;Superintendencia de servicios públicos domiciliarios;Porcentaje
5;Antioquia;5086;Belmira;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de acueducto rural (Censo);38,85;;2018;12;Superintendencia de servicios públicos domiciliarios;Porcentaje
5;Antioquia;5079;Barbosa;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de acueducto rural (Censo);53,61;;2018;12;Superintendencia de servicios públicos domiciliarios;Porcentaje
5;Antioquia;5059;Armenia;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de acueducto rural (Censo);57,72;;2018;12;Superintendencia de servicios públicos domiciliarios;Porcentaje
5;Antioquia;5055;Argelia;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de acueducto rural (Censo);42,29;;2018;12;Superintendencia de servicios públicos domiciliarios;Porcentaje
5;Antioquia;5051;Arboletes;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de acueducto rural (Censo);35,98;;2018;12;Superintendencia de servicios públicos domiciliarios;Porcentaje
5;Antioquia;5045;Apartadó;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de acueducto rural (Censo);69,13;;2018;12;Superintendencia de servicios públicos domiciliarios;Porcentaje
5;Antioquia;5044;Anzá;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de acueducto rural (Censo);67,56;;2018;12;Superintendencia de servicios públicos domiciliarios;Porcentaje
5;Antioquia;5042;Santafé de Antioquia;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de acueducto rural (Censo);71,49;;2018;12;Superintendencia de servicios públicos domiciliarios;Porcentaje
5;Antioquia;5040;Anorí;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de acueducto rural (Censo);16,28;;2018;12;Superintendencia de servicios públicos domiciliarios;Porcentaje
5;Antioquia;5038;Angostura;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de acueducto rural (Censo);65,81;;2018;12;Superintendencia de servicios públicos domiciliarios;Porcentaje
5;Antioquia;5036;Angelópolis;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de acueducto rural (Censo);81,24;;2018;12;Superintendencia de servicios públicos domiciliarios;Porcentaje
5;Antioquia;5034;Andes;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de acueducto rural (Censo);36,74;;2018;12;Superintendencia de servicios públicos domiciliarios;Porcentaje
5;Antioquia;5031;Amalfi;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de acueducto rural (Censo);5,89;;2018;12;Superintendencia de servicios públicos domiciliarios;Porcentaje
5;Antioquia;5030;Amagá;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de acueducto rural (Censo);92,36;;2018;12;Superintendencia de servicios públicos domiciliarios;Porcentaje
5;Antioquia;5021;Alejandría;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de acueducto rural (Censo);35,12;;2018;12;Superintendencia de servicios públicos domiciliarios;Porcentaje
5;Antioquia;5004;Abriaquí;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de acueducto rural (Censo);44,77;;2018;12;Superintendencia de servicios públicos domiciliarios;Porcentaje
5;Antioquia;5002;Abejorral;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de acueducto rural (Censo);47,1;;2018;12;Superintendencia de servicios públicos domiciliarios;Porcentaje
5;Antioquia;5000;Antioquia;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de acueducto rural (Censo);56,4;;2018;12;Superintendencia de servicios públicos domiciliarios;Porcentaje
5;Antioquia;5893;Yondó;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de acueducto rural (Censo);52,09;;2018;12;Superintendencia de servicios públicos domiciliarios;Porcentaje
5;Antioquia;5890;Yolombó;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de acueducto rural (Censo);29,51;;2018;12;Superintendencia de servicios públicos domiciliarios;Porcentaje
5;Antioquia;5887;Yarumal;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de acueducto rural (Censo);43,44;;2018;12;Superintendencia de servicios públicos domiciliarios;Porcentaje
5;Antioquia;5885;Yalí;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de acueducto rural (Censo);30,42;;2018;12;Superintendencia de servicios públicos domiciliarios;Porcentaje
5;Antioquia;5873;Vigía del Fuerte;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de acueducto rural (Censo);8,62;;2018;12;Superintendencia de servicios públicos domiciliarios;Porcentaje
5;Antioquia;5861;Venecia;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de acueducto rural (Censo);84,3;;2018;12;Superintendencia de servicios públicos domiciliarios;Porcentaje
5;Antioquia;5858;Vegachí;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de acueducto rural (Censo);44,97;;2018;12;Superintendencia de servicios públicos domiciliarios;Porcentaje
5;Antioquia;5856;Valparaíso;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de acueducto rural (Censo);77,9;;2018;12;Superintendencia de servicios públicos domiciliarios;Porcentaje
5;Antioquia;5895;Zaragoza;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de acueducto rural (Censo);14,07;;2018;12;Superintendencia de servicios públicos domiciliarios;Porcentaje
5;Antioquia;5002;Abejorral;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de alcantarillado urbana (REC);21,63;;2018;12;Superintendencia de Servicios Públicos Domiciliarios;Porcentaje
5;Antioquia;5000;Antioquia;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de alcantarillado urbana (REC);96,13;;2018;12;Superintendencia de Servicios Públicos Domiciliarios;Porcentaje
5;Antioquia;5004;Abriaquí;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de alcantarillado urbana (REC);88,78;;2018;12;Superintendencia de Servicios Públicos Domiciliarios;Porcentaje
5;Antioquia;5021;Alejandría;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de alcantarillado urbana (REC);80;;2018;12;Superintendencia de Servicios Públicos Domiciliarios;Porcentaje
5;Antioquia;5030;Amagá;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de alcantarillado urbana (REC);;;2018;12;Superintendencia de Servicios Públicos Domiciliarios;Porcentaje
5;Antioquia;5031;Amalfi;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de alcantarillado urbana (REC);73,28;;2018;12;Superintendencia de Servicios Públicos Domiciliarios;Porcentaje
